13
103	335	138	297	104	326	167	273
138	297	128	255	167	273	64	288
127	253	84	211	64	288	136	201
84	211	23	164	136	201	323	160
23	164	113	173	324	160	431	244
113	173	172	206	431	244	366	227
172	206	468	248	366	227	405	301
468	248	322	278	405	301	322	252
322	278	282	343	322	253	278	271
281	343	264	294	278	271	190	329
264	294	177	296	190	329	250	286
167	297	161	324	250	286	198	286
161	324	101	338	198	286	105	325
