13
90	251	115	236	103	335	138	297
115	236	91	220	138	297	128	255
91	220	32	192	127	253	84	211
34	194	131	189	84	211	23	164
131	189	199	204	23	164	113	173
199	204	239	223	113	173	172	206
239	223	304	223	172	206	468	248
304	223	256	233	468	248	322	278
256	233	409	316	322	278	282	343
409	316	233	260	281	343	264	294
233	260	196	264	264	294	177	296
196	264	213	300	167	297	161	324
212	300	117	235	161	324	101	338
