13
104	326	167	273	18	267	111	207
167	273	64	288	111	207	46	212
64	288	136	201	46	212	100	119
136	201	323	160	100	119	244	117
324	160	431	244	244	117	427	189
431	244	366	227	427	192	478	359
366	227	405	301	478	359	247	365
405	301	322	252	247	364	474	308
322	253	278	271	474	308	370	212
278	271	190	329	370	212	310	264
190	329	250	286	310	265	232	214
250	286	198	286	233	216	151	215
198	286	105	325	153	215	22	266
